Mendeley key;Citation;Solvant;Material;Material class;Ceramic class;Constant temperature;Cooling rate;Interface velocity;Wall thickness;Pore width;Wavelength;failure mode;Defects;permeance;Granulo poudre;Solid Loading;Loading (wt%);Additives;Porosity;Relative density;Strength (MPa);Flexural strength;Sample height;Sample diameter;Sample diameter;Sample ratio;Sample shape;Sample volume;Strain rate;Youngs Modulus (MPa);Normalized Young Modulus;green body ?;Compressive strength dense material;Flexural strength dense material;Normalized strength (compression);Normalized strength (flexion);E_dense;Honeycomb_Ashby;Normalized_strength_Elastic_modulus
Zhang2012d;Zhang, R., Fang, D., Chen, X., Pei, Y., Wang, Z., & Wang, Y. (2013). Microstructure and properties of highly porous Y2SiO5 ceramics produced by a new water-based freeze casting. Materials & Design, 46, 746–750. doi:10.1016/j.matdes.2012.11.020;water;Y2SiO5;cera;oxide;;;;;15;;?;;no;1;20;;;62;0,38;16,51;;35;;21;1,66666666666667;cylinder;12,1226206520396;0,05;;;0;;;;;;;
Hunger2012;Hunger, P. M., Donius, A. E., & Wegst, U. G. K. (2013). Platelets self-assemble into porous nacre during freeze casting. Journal of the Mechanical Behavior of Biomedical Materials, 19, 87–93. doi:10.1016/j.jmbbm.2012.10.013;water;alumina;cera;oxide;;10;;;50;;cellular;;no;;;27w/v;;91,4;0,0859999999999999;0,1;;5;5;5;1;block;;0,05;2,6;0,00000666666666666667;0;2600;400;0,00025;;390;1,48837104;0,000256410256410256
Hunger2012;Hunger, P. M., Donius, A. E., & Wegst, U. G. K. (2013). Platelets self-assemble into porous nacre during freeze casting. Journal of the Mechanical Behavior of Biomedical Materials, 19, 87–93. doi:10.1016/j.jmbbm.2012.10.013;water;alumina;cera;oxide;;10;;;50;;cellular;;no;;;27w/v;;90,8;0,092;0,24;;5;5;5;1;block;;0,05;9,6;0,0000246153846153846;0;2600;400;0,0006;;390;1,82212992;0,000615384615384615
Hunger2012;Hunger, P. M., Donius, A. E., & Wegst, U. G. K. (2013). Platelets self-assemble into porous nacre during freeze casting. Journal of the Mechanical Behavior of Biomedical Materials, 19, 87–93. doi:10.1016/j.jmbbm.2012.10.013;water;alumina;cera;oxide;;10;;;50;;cellular;;no;;;27w/v;;90,5;0,095;0,27;;5;5;5;1;block;;0,05;14,2;0,0000364102564102564;0;2600;400;0,000675;;390;2,0062575;0,000692307692307692
Hunger2012;Hunger, P. M., Donius, A. E., & Wegst, U. G. K. (2013). Platelets self-assemble into porous nacre during freeze casting. Journal of the Mechanical Behavior of Biomedical Materials, 19, 87–93. doi:10.1016/j.jmbbm.2012.10.013;water;alumina;cera;oxide;;10;;;50;;cellular;;no;;;27w/v;;91,5;0,085;0,34;;5;5;5;1;block;;0,05;27,4;0,0000702564102564103;0;2600;400;0,00085;;390;1,4370525;0,000871794871794872
Li2012f;Li, W., Lu, K., & Walz, J. Y. (2012). Fabrication of porous nanocomposites with controllable specific surface area and strength via suspension infiltration. Langmuir, 28(47), 16423–9. doi:10.1021/la303510s;water;alumina/kaolinite;cera;oxide;-196;;;;15;;?;;no;;18;;;70;0,3;5,4;;;;;;;;1;;;0;;;;;;;
Hamamoto2012;Hamamoto, K., Fukushima, M., Mamiya, M., Yoshizawa, Y., Akimoto, J., Suzuki, T., & Fujishiro, Y. (2012). Morphology control and electrochemical properties of LiFePO4/C composite cathode for lithium ion batteries. Solid State Ionics, 225, 560–563. doi:10.1016/j.ssi.2012.01.034;water;LiFePO4;cera;oxide;;;;;;;;;;;10;;;88;0,12;;;;;;;;;;;;0;;;;;;;
Hamamoto2012;Hamamoto, K., Fukushima, M., Mamiya, M., Yoshizawa, Y., Akimoto, J., Suzuki, T., & Fujishiro, Y. (2012). Morphology control and electrochemical properties of LiFePO4/C composite cathode for lithium ion batteries. Solid State Ionics, 225, 560–563. doi:10.1016/j.ssi.2012.01.034;water;LiFePO4;cera;oxide;-40;;;;250;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
Hamamoto2012;Hamamoto, K., Fukushima, M., Mamiya, M., Yoshizawa, Y., Akimoto, J., Suzuki, T., & Fujishiro, Y. (2012). Morphology control and electrochemical properties of LiFePO4/C composite cathode for lithium ion batteries. Solid State Ionics, 225, 560–563. doi:10.1016/j.ssi.2012.01.034;water;LiFePO4;cera;oxide;-60;;;;140;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
Hamamoto2012;Hamamoto, K., Fukushima, M., Mamiya, M., Yoshizawa, Y., Akimoto, J., Suzuki, T., & Fujishiro, Y. (2012). Morphology control and electrochemical properties of LiFePO4/C composite cathode for lithium ion batteries. Solid State Ionics, 225, 560–563. doi:10.1016/j.ssi.2012.01.034;water;LiFePO4;cera;oxide;-80;;;;70;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
Farhangdoust2012;Farhangdoust, S., Zamanian, A., Yasaei, M., & Khorami, M. (2013). The effect of processing parameters and solid concentration on the mechanical and microstructural properties of freeze-casted macroporous hydroxyapatite scaffolds. Materials Science and Engineering: C, 33(1), 453–460. doi:10.1016/j.msec.2012.09.013;water;HAP;cera;oxide;;2;;;30,2;;?;no;no;1,69;15;;;82,6;0,174;1,8;;20;;15;1,33333333333333;;;1;;;0;140;110;0,0163636363636364;;120;3,79297728;0,015
Farhangdoust2012;Farhangdoust, S., Zamanian, A., Yasaei, M., & Khorami, M. (2013). The effect of processing parameters and solid concentration on the mechanical and microstructural properties of freeze-casted macroporous hydroxyapatite scaffolds. Materials Science and Engineering: C, 33(1), 453–460. doi:10.1016/j.msec.2012.09.013;water;HAP;cera;oxide;;5;;;25;;?;no;no;1,69;15;;;82;0,18;2,3;;20;;15;1,33333333333333;;;1;;;0;140;110;0,0209090909090909;;120;4,19904;0,0191666666666667
Farhangdoust2012;Farhangdoust, S., Zamanian, A., Yasaei, M., & Khorami, M. (2013). The effect of processing parameters and solid concentration on the mechanical and microstructural properties of freeze-casted macroporous hydroxyapatite scaffolds. Materials Science and Engineering: C, 33(1), 453–460. doi:10.1016/j.msec.2012.09.013;water;HAP;cera;oxide;;8;;;16,6;;?;no;no;1,69;15;;;82;0,18;2,6;;20;;15;1,33333333333333;;;1;;;0;140;110;0,0236363636363636;;120;4,19904;0,0216666666666667
Farhangdoust2012;Farhangdoust, S., Zamanian, A., Yasaei, M., & Khorami, M. (2013). The effect of processing parameters and solid concentration on the mechanical and microstructural properties of freeze-casted macroporous hydroxyapatite scaffolds. Materials Science and Engineering: C, 33(1), 453–460. doi:10.1016/j.msec.2012.09.013;water;HAP;cera;oxide;;11;;;19,6;;?;no;no;1,69;15;;;77,5;0,225;4,5;;20;;15;1,33333333333333;;;1;;;0;140;110;0,0409090909090909;;120;8,20125;0,0375
Farhangdoust2012;Farhangdoust, S., Zamanian, A., Yasaei, M., & Khorami, M. (2013). The effect of processing parameters and solid concentration on the mechanical and microstructural properties of freeze-casted macroporous hydroxyapatite scaffolds. Materials Science and Engineering: C, 33(1), 453–460. doi:10.1016/j.msec.2012.09.013;water;HAP;cera;oxide;;14;;;13,5;;?;no;no;1,69;15;;;75,7;0,243;7,7;;20;;15;1,33333333333333;;;1;;;0;140;110;0,07;;120;10,33121304;0,0641666666666667
Farhangdoust2012;Farhangdoust, S., Zamanian, A., Yasaei, M., & Khorami, M. (2013). The effect of processing parameters and solid concentration on the mechanical and microstructural properties of freeze-casted macroporous hydroxyapatite scaffolds. Materials Science and Engineering: C, 33(1), 453–460. doi:10.1016/j.msec.2012.09.013;water;HAP;cera;oxide;;;;;41;;?;no;no;1,69;7,4;;;87,6;0,124;0,5;;20;;15;1,33333333333333;;;1;;;;140;110;0,00454545454545455;;120;1,37276928;0,00416666666666667
Farhangdoust2012;Farhangdoust, S., Zamanian, A., Yasaei, M., & Khorami, M. (2013). The effect of processing parameters and solid concentration on the mechanical and microstructural properties of freeze-casted macroporous hydroxyapatite scaffolds. Materials Science and Engineering: C, 33(1), 453–460. doi:10.1016/j.msec.2012.09.013;water;HAP;cera;oxide;;;;;15;;?;no;no;1,69;15;;;76,8;0,232;15;;20;;15;1,33333333333333;;;1;;;;140;110;0,136363636363636;;120;8,99076096;0,125
Farhangdoust2012;Farhangdoust, S., Zamanian, A., Yasaei, M., & Khorami, M. (2013). The effect of processing parameters and solid concentration on the mechanical and microstructural properties of freeze-casted macroporous hydroxyapatite scaffolds. Materials Science and Engineering: C, 33(1), 453–460. doi:10.1016/j.msec.2012.09.013;water;HAP;cera;oxide;;;;;9;;?;no;no;1,69;22,5;;;66,7;0,333;17,2;;20;;15;1,33333333333333;;;1;;;;140;110;0,156363636363636;;120;26,58674664;0,143333333333333
Farhangdoust2012;Farhangdoust, S., Zamanian, A., Yasaei, M., & Khorami, M. (2013). The effect of processing parameters and solid concentration on the mechanical and microstructural properties of freeze-casted macroporous hydroxyapatite scaffolds. Materials Science and Engineering: C, 33(1), 453–460. doi:10.1016/j.msec.2012.09.013;water;HAP;cera;oxide;;;;;6;;?;no;no;1,69;30;;;56;0,44;33;;20;;15;1,33333333333333;;;1;;;;140;110;0,3;;120;61,33248;0,275
Farhangdoust2012;Farhangdoust, S., Zamanian, A., Yasaei, M., & Khorami, M. (2013). The effect of processing parameters and solid concentration on the mechanical and microstructural properties of freeze-casted macroporous hydroxyapatite scaffolds. Materials Science and Engineering: C, 33(1), 453–460. doi:10.1016/j.msec.2012.09.013;water;HAP;cera;oxide;;;;;3;;?;no;no;1,69;37,5;;;45,4;0,546;60;;20;;15;1,33333333333333;;;1;;;;140;110;0,545454545454545;;120;117,19536192;0,5
Li2012d;Hou, Z., Liu, J., Du, H., Xu, H., Guo, A., & Wang, M. (2012). Preparation of porous Y2SiO5 ceramics with relatively high compressive strength and ultra-low thermal conductivity by a TBA-based gel-casting method. Ceramics International, 28(9), 799–802. doi:10.1016/j.ceramint.2012.07.014;TBA;Y2SiO5;cera;oxide;;;;;88;;?;no;no;;10;;;72,2;0,278;3,2;;8;;6;1,33333333333333;cylinder;0,226194671058465;;;;0;;;;;;;
Li2012d;Hou, Z., Liu, J., Du, H., Xu, H., Guo, A., & Wang, M. (2012). Preparation of porous Y2SiO5 ceramics with relatively high compressive strength and ultra-low thermal conductivity by a TBA-based gel-casting method. Ceramics International, 28(9), 799–802. doi:10.1016/j.ceramint.2012.07.014;TBA;Y2SiO5;cera;oxide;;;;;66;;?;no;no;;15;;;56,9;0,431;18,6;;8;;6;1,33333333333333;cylinder;0,226194671058465;;;;0;;;;;;;
Li2012d;Hou, Z., Liu, J., Du, H., Xu, H., Guo, A., & Wang, M. (2012). Preparation of porous Y2SiO5 ceramics with relatively high compressive strength and ultra-low thermal conductivity by a TBA-based gel-casting method. Ceramics International, 28(9), 799–802. doi:10.1016/j.ceramint.2012.07.014;TBA;Y2SiO5;cera;oxide;;;;;53;;?;no;no;;20;;;44,6;0,554;23,1;;8;;6;1,33333333333333;cylinder;0,226194671058465;;;;0;;;;;;;
Xu2012a;Xu, T. T. T., Wang, C. A. C., & Guo, R. (2012). Microstructure and Electrical Properties of Porous PZT Ceramics with Unidirectional Pore Channel Structure Fabricated by Freeze-Casting. Key Engineering Materials, 512-515, 1347–1350. doi:10.4028/www.scientific.net/KEM.512-515.1347;TBA;PZT;cera;oxide;-78;;;;;;;no;;;15,052;;;67,017;0,32983;;;;;;;;;;;;0;500;80;;;;;
Xu2012a;Xu, T. T. T., Wang, C. A. C., & Guo, R. (2012). Microstructure and Electrical Properties of Porous PZT Ceramics with Unidirectional Pore Channel Structure Fabricated by Freeze-Casting. Key Engineering Materials, 512-515, 1347–1350. doi:10.4028/www.scientific.net/KEM.512-515.1347;TBA;PZT;cera;oxide;-78;;;;;;;no;;;19,980;;;58,021;0,41979;;;;;;;;;;;;0;500;80;;;;;
Xu2012a;Xu, T. T. T., Wang, C. A. C., & Guo, R. (2012). Microstructure and Electrical Properties of Porous PZT Ceramics with Unidirectional Pore Channel Structure Fabricated by Freeze-Casting. Key Engineering Materials, 512-515, 1347–1350. doi:10.4028/www.scientific.net/KEM.512-515.1347;TBA;PZT;cera;oxide;-78;;;;;;;no;;;24,949;;;57,022;0,42978;;;;;;;;;;;;0;500;80;;;;;
Xu2012a;Xu, T. T. T., Wang, C. A. C., & Guo, R. (2012). Microstructure and Electrical Properties of Porous PZT Ceramics with Unidirectional Pore Channel Structure Fabricated by Freeze-Casting. Key Engineering Materials, 512-515, 1347–1350. doi:10.4028/www.scientific.net/KEM.512-515.1347;TBA;PZT;cera;oxide;-78;;;;;;;no;;;29,986;;;49,149;0,50851;;;;;;;;;;;;0;500;80;;;;;
Xu2012a;Xu, T. T. T., Wang, C. A. C., & Guo, R. (2012). Microstructure and Electrical Properties of Porous PZT Ceramics with Unidirectional Pore Channel Structure Fabricated by Freeze-Casting. Key Engineering Materials, 512-515, 1347–1350. doi:10.4028/www.scientific.net/KEM.512-515.1347;TBA;PZT;cera;oxide;-78;;;;;;;no;;;34,905;;;39,209;0,60791;;;;;;;;;;;;0;500;80;;;;;
Xu2012a;Xu, T. T. T., Wang, C. A. C., & Guo, R. (2012). Microstructure and Electrical Properties of Porous PZT Ceramics with Unidirectional Pore Channel Structure Fabricated by Freeze-Casting. Key Engineering Materials, 512-515, 1347–1350. doi:10.4028/www.scientific.net/KEM.512-515.1347;TBA;PZT;cera;oxide;-78;;;;;;;no;;;39,855;;;26,162;0,73838;;;;;;;;;;;;0;500;80;;;;;
Hou2012;Hou, Z., Ye, F., Liu, L., & Liu, Q. (2012). Fabrication of gradient porous β-SiAlON ceramics via a camphene-based freeze casting process. Materials Science and Engineering: A, 4, 1–5. doi:10.1016/j.msea.2012.08.094;camphene;SiAlON;cera;oxide;0;;;;35;;cellular;no;no;0,5;10,6;;;71,3;0,287;49,2;;6;6;9;0,666666666666667;block;;0,5;;;0;2500;760;0,0647368421052632;;300;42,5518254;0,164
Hou2012;Hou, Z., Ye, F., Liu, L., & Liu, Q. (2012). Fabrication of gradient porous β-SiAlON ceramics via a camphene-based freeze casting process. Materials Science and Engineering: A, 4, 1–5. doi:10.1016/j.msea.2012.08.094;camphene;SiAlON;cera;oxide;0;;;;15;;brittle;no;no;0,5;23,9;;;47;0,53;168,4;;6;6;9;0,666666666666667;block;;0,5;;;0;2500;760;0,221578947368421;;300;267,9786;0,561333333333333
Hou2012;Hou, Z., Ye, F., Liu, L., & Liu, Q. (2012). Fabrication of gradient porous β-SiAlON ceramics via a camphene-based freeze casting process. Materials Science and Engineering: A, 4, 1–5. doi:10.1016/j.msea.2012.08.094;camphene;SiAlON;cera;oxide;0;;;;6;;brittle;no;no;0,5;32,2;;;36,1;0,639;312,7;;6;6;9;0,666666666666667;block;;0,5;;;0;2500;760;0,411447368421053;;300;469,6508142;1,04233333333333
Jung2013;Jung, H.-D., Yook, S.-W., Jang, T.-S., Li, Y., Kim, H.-E., & Koh, Y.-H. (2013). Dynamic freeze casting for the production of porous titanium (Ti) scaffolds. Materials Science and Engineering: C, 33(1), 59–63. doi:10.1016/j.msec.2012.08.004;camphene;Ti;metal;;44;;;;362;;cellular;no;no;44;15;;;71;0,29;57;;20;;16;1,25;cylinder;4,02123859659494;5;;;0;900;900;0,0633333333333333;;116;16,974744;0,491379310344828
Jung2013;Jung, H.-D., Yook, S.-W., Jang, T.-S., Li, Y., Kim, H.-E., & Koh, Y.-H. (2013). Dynamic freeze casting for the production of porous titanium (Ti) scaffolds. Materials Science and Engineering: C, 33(1), 59–63. doi:10.1016/j.msec.2012.08.004;camphene;Ti;metal;;44;;;;208;;cellular;no;no;44;20;;;60;0,4;122;;20;;16;1,25;cylinder;4,02123859659494;5;;;0;900;900;0,135555555555556;;116;44,544;1,05172413793103
Jung2013;Jung, H.-D., Yook, S.-W., Jang, T.-S., Li, Y., Kim, H.-E., & Koh, Y.-H. (2013). Dynamic freeze casting for the production of porous titanium (Ti) scaffolds. Materials Science and Engineering: C, 33(1), 59–63. doi:10.1016/j.msec.2012.08.004;camphene;Ti;metal;;44;;;;95;;cellular;no;no;44;25;;;52;0,48;183,6;;20;;16;1,25;cylinder;4,02123859659494;5;;;0;900;900;0,204;;116;76,972032;1,58275862068966
Hou2012a;Hou, Z., Ye, F., Liu, L., Liu, Q., & Zhang, H. (2013). Effects of solid content on the phase assemblages, mechanical and dielectric properties of porous α-SiAlON ceramics fabricated by freeze casting. Ceramics International, 39(2), 1075–1079. doi:10.1016/j.ceramint.2012.07.029;camphene;SiAlON;cera;oxide;0;;;;19;;?;no;no;;10;;;64,3;0,357;;72,4;;;;;;;;;;0;2500;760;;0,0952631578947369;;;
Hou2012a;Hou, Z., Ye, F., Liu, L., Liu, Q., & Zhang, H. (2013). Effects of solid content on the phase assemblages, mechanical and dielectric properties of porous α-SiAlON ceramics fabricated by freeze casting. Ceramics International, 39(2), 1075–1079. doi:10.1016/j.ceramint.2012.07.029;camphene;SiAlON;cera;oxide;0;;;;9;;?;no;no;;20;;;45,2;0,548;;129,6;;;;;;;;;;0;2500;760;;0,170526315789474;;;
Hou2012a;Hou, Z., Ye, F., Liu, L., Liu, Q., & Zhang, H. (2013). Effects of solid content on the phase assemblages, mechanical and dielectric properties of porous α-SiAlON ceramics fabricated by freeze casting. Ceramics International, 39(2), 1075–1079. doi:10.1016/j.ceramint.2012.07.029;camphene;SiAlON;cera;oxide;0;;;;6;;?;no;no;;30;;;23,1;0,769;;190,2;;;;;;;;;;0;2500;760;;0,250263157894737;;;
Du2012a;Du, J., Zhang, X., Hong, C., & Han, W. (2013). Microstructure and mechanical properties of ZrB2–SiC porous ceramic by camphene-based freeze casting. Ceramics International, 39(2), 953–957. doi:10.1016/j.ceramint.2012.07.012;camphene;ZRB2/SIC;cera;covalent;5;;;;6,7;;?;no;no;2;20;;;67;0,33;174;;4;4;5;0,8;block;;;;;0;3000;450;0,386666666666667;;415;89,48313;0,419277108433735
Du2012a;Du, J., Zhang, X., Hong, C., & Han, W. (2013). Microstructure and mechanical properties of ZrB2–SiC porous ceramic by camphene-based freeze casting. Ceramics International, 39(2), 953–957. doi:10.1016/j.ceramint.2012.07.012;camphene;ZRB2/SIC;cera;covalent;5;;;;13;;?;no;no;2;25;;;55;0,45;318;;4;4;5;0,8;block;;;;;0;3000;450;0,706666666666667;;415;226,90125;0,766265060240964
Du2012a;Du, J., Zhang, X., Hong, C., & Han, W. (2013). Microstructure and mechanical properties of ZrB2–SiC porous ceramic by camphene-based freeze casting. Ceramics International, 39(2), 953–957. doi:10.1016/j.ceramint.2012.07.012;camphene;ZRB2/SIC;cera;covalent;5;;;;11,6;;?;no;no;2;30;;;43;0,57;366;;4;4;5;0,8;block;;;;;0;3000;450;0,813333333333333;;415;461,13057;0,881927710843374
Zhang2011a;Zhang, Y., Zhou, K., Zhang, X., & Zhang, D. (2011). Porous Hydroxyapatite Ceramics Fabricated by an Ice Templating Process. Chinese Journal of Materials Research, 25(3), 289–294.;water;HAP;cera;oxide;-130;;;;20;;?;no;no;3;15;;;76,3;0,237;1,4;;;;;;;;;;;0;140;110;0,0127272727272727;;120;9,58467816;0,0116666666666667
Zhang2011a;Zhang, Y., Zhou, K., Zhang, X., & Zhang, D. (2011). Porous Hydroxyapatite Ceramics Fabricated by an Ice Templating Process. Chinese Journal of Materials Research, 25(3), 289–294.;water;HAP;cera;oxide;-130;;;;20;;?;no;no;3;25;;;66,8;0,332;1,9;;;;;;;;;;;0;140;110;0,0172727272727273;;120;26,34794496;0,0158333333333333
Zhang2011a;Zhang, Y., Zhou, K., Zhang, X., & Zhang, D. (2011). Porous Hydroxyapatite Ceramics Fabricated by an Ice Templating Process. Chinese Journal of Materials Research, 25(3), 289–294.;water;HAP;cera;oxide;-130;;;;20;;?;no;no;3;35;;;58,1;0,419;3,5;;;;;;;;;;;0;140;110;0,0318181818181818;;120;52,96324248;0,0291666666666667
Zhang2011a;Zhang, Y., Zhou, K., Zhang, X., & Zhang, D. (2011). Porous Hydroxyapatite Ceramics Fabricated by an Ice Templating Process. Chinese Journal of Materials Research, 25(3), 289–294.;water;HAP;cera;oxide;-130;;;;20;;?;no;no;3;45;;;44,2;0,558;5,7;;;;;;;;;;;0;140;110;0,0518181818181818;;120;125,09360064;0,0475
Zhang2012b;Zhang, R., Fang, D., Chen, X., & Pei, Y. (2012). Effect of pre-oxidation on the microstructure, mechanical and dielectric properties of highly porous silicon nitride ceramics. Ceramics International, 38(7), 6021–6026. doi:10.1016/j.ceramint.2012.03.056;water;silicon nitride;cera;covalent;;;;;;;?;no;no;2;25;;;62;0,38;;33,5;3;4;35;0,0857142857142857;block;;0,05;;;0;3200;1000;;0,0335;290;;
Yook2012;Yook, S.-W., Jung, H.-D., Park, C.-H., Shin, K.-H., Koh, Y.-H., Estrin, Y., & Kim, H.-E. (2012). Reverse freeze casting: a new method for fabricating highly porous titanium scaffolds with aligned large pores. Acta Biomaterialia, 8(6), 2401–10. doi:10.1016/j.actbio.2012.03.020;camphene;Ti;metal;;3;;;;;;cellular;no;no;20;20;;;51;0,49;303;;;;;;;;;;;0;900;900;0,336666666666667;;116;81,883704;2,61206896551724
Yook2012;Yook, S.-W., Jung, H.-D., Park, C.-H., Shin, K.-H., Koh, Y.-H., Estrin, Y., & Kim, H.-E. (2012). Reverse freeze casting: a new method for fabricating highly porous titanium scaffolds with aligned large pores. Acta Biomaterialia, 8(6), 2401–10. doi:10.1016/j.actbio.2012.03.020;camphene;Ti;metal;;3;;;;;;cellular;no;no;20;20;;;59;0,41;190;;;;;;;;;;;0;900;900;0,211111111111111;;116;47,969016;1,63793103448276
Yook2012;Yook, S.-W., Jung, H.-D., Park, C.-H., Shin, K.-H., Koh, Y.-H., Estrin, Y., & Kim, H.-E. (2012). Reverse freeze casting: a new method for fabricating highly porous titanium scaffolds with aligned large pores. Acta Biomaterialia, 8(6), 2401–10. doi:10.1016/j.actbio.2012.03.020;camphene;Ti;metal;;3;;;;;;cellular;no;no;20;20;;;70;0,3;122;;;;;;;;;;;0;900;900;0,135555555555556;;116;18,792;1,05172413793103
